second,xyz[4],xyz[1]
32.406,132.8594,0.458252
32.412,135.0469,0.4538574
32.418,136.6094,0.4536133
32.425,137.0312,0.4580078
32.431,136.7188,0.4648438
32.438,136.0469,0.4707031
32.444,135.2656,0.4775391
32.451,134.0469,0.4853516
32.457,132.7656,0.4934082
32.463,132.7656,0.5024414
32.47,133.6875,0.5070801
32.476,133.9844,0.5043945
32.483,133.2812,0.4970703
32.489,132.1875,0.4836426
32.496,131.7344,0.4675293
32.502,132.0781,0.4523926
32.508,132.6719,0.4428711
32.515,133.0781,0.4345703
32.521,134.7969,0.3845215
32.528,139.3125,0.3164063
32.534,146.9219,0.3173828
32.541,152.3438,0.4006348
32.547,153.625,0.5002441
32.553,152.3594,0.5429688
32.56,149.875,0.5380859
32.566,147.9062,0.5109863
32.573,146.875,0.5043945
32.579,145.8906,0.5217285
32.589,143.9063,0.5644531
32.595,140.7344,0.5720215
32.602,137.8438,0.5588379
32.608,135.2031,0.5222168
32.615,135.6562,0.4550781
32.621,138.8125,0.4248047
32.628,141.5469,0.4555664
32.634,143.1406,0.4899902
32.64,142.7656,0.4921875
32.647,142.125,0.4580078
32.653,142.0781,0.4313965
32.66,142.125,0.4309082
32.666,142.2969,0.4470215
32.673,143.0,0.463623
32.679,143.8437,0.4716797
32.686,143.9844,0.4978027
32.692,141.7187,0.6015625
32.698,137.8594,0.6748047
32.705,133.6406,0.6242676
32.711,132.2812,0.534668
32.718,132.7031,0.4760742
32.725,133.3594,0.4829102
32.731,133.5312,0.5168457
32.737,133.625,0.5036621
32.744,134.5937,0.4599609
32.75,135.9219,0.4291992
32.757,136.4062,0.463623
32.763,135.9531,0.5134277
32.779,132.3906,0.5185547
32.786,131.5469,0.4980469
32.792,131.2656,0.482666
32.798,131.0625,0.4814453
32.805,131.2812,0.4929199
32.811,131.5781,0.5070801
32.818,132.125,0.5200195
32.824,133.0625,0.5151367
32.831,133.2344,0.4995117
32.837,132.7969,0.4956055
32.843,132.5,0.5012207
32.85,132.7344,0.4978027
32.859,133.4844,0.4819336
32.866,133.7188,0.4763184
32.873,133.8125,0.4794922
32.879,133.7812,0.4956055
32.886,133.5469,0.5100098
32.892,133.5156,0.5083008
32.898,133.7031,0.5007324
32.905,133.7969,0.501709
32.911,132.7969,0.5024414
32.918,130.9531,0.4956055
32.924,130.0781,0.4833984
32.931,130.5313,0.4748535
32.937,132.0625,0.4753418
32.943,133.3281,0.4853516
32.95,133.625,0.4970703
32.956,133.3281,0.5
32.963,132.8437,0.4946289
32.969,132.8594,0.486084
32.976,132.7812,0.480957
32.982,132.5938,0.4799805
32.988,132.7656,0.480957
32.995,133.125,0.4819336
33.001,133.1094,0.4831543
33.008,132.6406,0.4880371
33.014,132.8125,0.494873
33.021,134.3594,0.5021973
33.027,135.7188,0.5068359
33.033,136.2656,0.5085449
33.04,135.5781,0.5078125
33.046,134.2188,0.5058594
33.053,133.1875,0.5026855
33.059,132.7656,0.4973145
33.066,133.0469,0.4880371
33.072,133.5469,0.4812012
33.078,133.9531,0.4804688
33.085,133.3437,0.4833984
33.091,132.0625,0.4890137
33.098,130.9062,0.4951172
33.104,130.2969,0.4990234
33.111,130.8125,0.5019531
33.12,132.3437,0.5041504
33.127,132.9844,0.5014648
33.133,133.2031,0.4956055
33.14,133.6094,0.4873047
33.146,133.5938,0.4802246
33.153,133.1875,0.4760742
33.159,132.6406,0.4753418
33.166,132.25,0.4775391
33.172,131.75,0.4812012
33.178,131.6406,0.4865723
33.185,132.0313,0.4912109
33.191,132.4062,0.4953613
33.198,132.5312,0.496582
33.204,132.625,0.4956055
33.211,132.0469,0.4943848
33.217,131.2969,0.4931641
33.223,131.4844,0.4938965
33.23,132.3906,0.494873
33.236,132.9844,0.4958496
33.243,133.0469,0.4970703
33.249,132.8906,0.4990234
33.256,132.8125,0.5007324
33.262,132.8437,0.5024414
33.268,132.9531,0.5024414
33.275,133.2656,0.5002441
33.281,133.75,0.4978027
33.288,134.6563,0.4953613
33.294,135.5312,0.4934082
33.301,135.1563,0.4914551
33.307,133.7344,0.4899902
33.314,132.1094,0.4897461
33.32,131.5625,0.4904785
33.327,132.2656,0.4914551
33.333,133.5312,0.4926758
33.34,134.7969,0.4931641
33.346,134.9219,0.4931641
33.362,131.9375,0.4921875
33.368,131.9844,0.4907227
33.375,132.5312,0.4882813
33.381,133.2969,0.4851074
33.438,132.5938,0.5266113
33.445,132.9062,0.5297852
33.452,132.6719,0.5153809
33.458,132.2344,0.4934082
33.464,132.1563,0.4736328
33.471,132.4687,0.4650879
33.477,133.1406,0.4650879
33.484,133.6094,0.4724121
33.49,133.9062,0.4924316
33.497,133.9844,0.517334
33.503,133.875,0.5354004
33.509,133.7969,0.5292969
33.516,133.9062,0.512207
33.522,134.1563,0.4885254
33.529,134.0937,0.4729004
33.535,133.4375,0.4711914
33.542,132.4844,0.4760742
33.548,132.4844,0.4836426
33.554,133.5312,0.4919434
33.561,134.1719,0.4985352
33.567,134.0,0.5009766
33.574,132.8281,0.5019531
33.58,131.3906,0.5019531
33.587,130.9219,0.4985352
33.593,131.3594,0.4936523
33.6,132.2031,0.4865723
33.606,133.0625,0.4782715
33.612,133.9844,0.4707031
33.619,134.0781,0.4675293
33.625,133.5938,0.4682617
33.632,133.0469,0.4741211
33.638,132.1406,0.4841309
33.645,131.5313,0.5026855
33.651,131.7656,0.5185547
33.657,132.2812,0.5192871
33.664,132.5469,0.5090332
33.67,131.75,0.4902344
33.677,130.9844,0.4741211
33.683,131.0469,0.46875
33.689,131.9375,0.4753418
33.699,133.0469,0.5083008
33.706,133.25,0.5241699
33.712,132.9531,0.5200195
33.719,132.5938,0.5043945
33.725,132.6875,0.4833984
33.732,133.3125,0.4729004
33.738,134.0625,0.4780273
33.744,133.9531,0.4985352
33.751,133.2656,0.5153809
33.757,133.0312,0.5141602
33.764,133.5,0.4399414
33.77,133.8281,0.486084
33.777,133.375,0.4780273
33.783,132.7031,0.4838867
33.79,132.2812,0.494873
33.796,132.1875,0.503418
33.802,132.3906,0.501709
33.809,132.5781,0.4924316
33.815,132.5469,0.4824219
33.822,132.5,0.4743652
33.828,132.9375,0.4733887
33.835,133.4531,0.4777832
33.841,133.9531,0.4858398
33.847,133.8437,0.4992676
33.854,133.4375,0.505127
33.86,133.2656,0.4975586
33.867,133.6406,0.4868164
33.873,133.7031,0.4794922
33.88,133.1875,0.4853516
33.886,131.6406,0.494873
33.892,130.5313,0.5002441
33.899,130.7812,0.4956055
33.905,131.25,0.4919434
33.912,131.9687,0.4946289
33.918,132.8281,0.4992676
33.925,133.3281,0.4987793
33.932,133.3281,0.4938965
33.939,133.1406,0.4921875
33.945,132.3594,0.4943848
33.952,131.6094,0.4973145
33.961,131.1719,0.4956055
33.968,131.7656,0.4946289
33.975,133.0469,0.4960938
33.981,133.8437,0.4970703
33.997,133.3281,0.4916992
34.003,133.4062,0.4924316
34.01,133.1406,0.4931641
34.016,132.8594,0.4914551
34.023,132.7812,0.4897461
34.029,132.7969,0.4892578
34.036,132.7812,0.4899902
34.042,132.9531,0.4890137
34.048,133.3125,0.4880371
34.055,133.7812,0.4885254
34.061,133.9219,0.4897461
34.068,133.8594,0.489502
34.074,133.5156,0.4887695
34.081,133.1094,0.489502
34.087,132.8125,0.4916992
34.093,132.6563,0.4929199
34.1,132.3125,0.4936523
34.106,131.7344,0.4938965
34.113,131.5,0.4956055
34.119,132.5938,0.4970703
34.126,133.9844,0.4975586
34.132,134.5469,0.4973145
34.139,134.4375,0.5
34.145,136.0,0.5004883
34.152,141.2656,0.4909668
34.158,143.2344,0.4836426
34.164,140.9219,0.489502
34.171,136.0312,0.4975586
34.177,132.3281,0.5012207
34.184,131.6562,0.4992676
34.19,132.5312,0.4960938
34.197,132.875,0.494873
34.203,132.3906,0.4943848
34.209,131.8437,0.4926758
34.216,130.9219,0.4907227
34.222,130.375,0.4914551
34.232,131.1562,0.4916992
34.239,132.0469,0.4882813
34.245,131.9219,0.4873047
34.251,130.5625,0.4885254
34.258,129.5,0.4890137
34.264,129.8125,0.4882813
34.271,131.625,0.4875488
34.277,133.1719,0.4880371
34.284,133.2187,0.4907227
34.29,132.4375,0.4934082
34.297,131.7031,0.4938965
34.303,131.7969,0.4936523
34.309,132.7031,0.4934082
34.316,133.75,0.4936523
34.322,134.5,0.4946289
34.329,134.9531,0.496582
34.335,134.9687,0.498291
34.342,134.1875,0.498291
34.348,133.0156,0.4973145
34.354,132.2656,0.4956055
34.361,131.9844,0.4931641
34.367,132.1406,0.4909668
34.374,132.8594,0.4892578
34.38,133.4844,0.4882813
34.387,133.4687,0.487793
34.393,132.2344,0.487793
34.399,130.8281,0.4890137
34.406,130.7187,0.4912109
34.412,131.6875,0.4934082
34.419,132.7344,0.494873
34.425,133.25,0.4946289
34.432,133.2969,0.4929199
34.438,133.2031,0.4909668
34.444,132.7187,0.487793
34.451,131.5938,0.4848633
34.457,130.5625,0.4836426
34.464,130.0625,0.4841309
34.47,130.9219,0.4855957
34.477,132.4687,0.4882813
34.483,133.4687,0.4919434
34.489,134.2812,0.4941406
34.545,134.8906,0.4885254
34.551,133.7188,0.4921875
34.558,133.2969,0.4953613
34.566,134.125,0.4985352
34.572,134.6719,0.4992676
34.579,134.5156,0.4987793
34.585,133.9531,0.4970703
34.592,133.2656,0.494873
34.598,132.8437,0.4914551
34.605,132.8906,0.4882813
34.611,133.7188,0.4858398
34.627,135.2031,0.4868164
34.634,135.1563,0.4887695
34.641,134.0625,0.4907227
34.647,133.1719,0.4921875
34.654,133.2187,0.4929199
34.66,133.5312,0.4921875
34.667,133.2969,0.4902344
34.674,132.875,0.4875488
34.68,133.1719,0.4855957
34.687,133.7344,0.4836426
34.693,133.625,0.4833984
34.7,132.7812,0.4853516
34.707,132.2344,0.4885254
34.713,132.6875,0.4921875
34.72,133.4375,0.4953613
34.727,133.7656,0.4978027
34.733,133.7656,0.4985352
34.74,132.9062,0.498291
34.746,132.1094,0.4968262
34.753,132.7969,0.494873
34.759,133.7969,0.4924316
34.765,133.9844,0.4904785
34.772,132.875,0.4887695
34.778,131.3594,0.4892578
34.785,130.6875,0.4909668
34.791,131.0938,0.4926758
34.797,132.2656,0.4946289
34.804,133.375,0.4953613
34.813,134.4844,0.4946289
34.82,133.4531,0.4934082
34.827,131.5625,0.4912109
34.833,130.3125,0.4882813
34.84,130.0156,0.486084
34.846,130.7969,0.4851074
34.852,132.0625,0.4851074
34.859,133.3594,0.486084
34.865,134.5937,0.487793
34.872,134.6563,0.4890137
34.878,133.3281,0.4899902
34.885,132.2656,0.4909668
34.891,132.1094,0.4914551
34.898,132.7344,0.4916992
34.904,133.6563,0.4909668
34.91,134.2969,0.4899902
34.917,134.4375,0.4892578
34.923,134.2188,0.4890137
34.93,134.1563,0.4892578
34.936,134.1094,0.4902344
34.943,133.7344,0.4916992
34.949,133.2187,0.4934082
34.955,132.5781,0.494873
34.962,132.1719,0.4953613
34.968,131.9844,0.494873
34.975,132.2812,0.4936523
34.981,132.2187,0.4921875
34.988,131.7969,0.4909668
34.994,131.8594,0.4902344
35.0,132.2656,0.4899902
35.007,132.5469,0.4897461
35.013,132.6719,0.4902344
35.02,133.0312,0.4926758
35.026,133.9844,0.4956055
35.033,134.6563,0.4963379
35.039,135.2813,0.4963379
35.045,135.7813,0.4956055
35.052,135.5937,0.4936523
35.058,134.3906,0.4916992
35.065,133.2656,0.4907227
35.074,133.0469,0.4873047
35.081,133.1094,0.4841309
35.088,133.1094,0.4819336
35.094,132.9219,0.480957
35.1,132.8437,0.4804688
35.107,133.2812,0.4814453
35.113,133.625,0.4836426
35.12,133.6094,0.4863281
35.126,133.4062,0.4902344
35.133,132.9844,0.4936523
35.139,132.3594,0.4956055
35.146,131.875,0.4958496
35.153,131.6406,0.4951172
35.159,131.1406,0.4941406
35.166,130.9531,0.4938965
35.172,131.8594,0.4941406
35.179,132.9375,0.4943848
35.185,133.4687,0.4946289
35.191,133.3906,0.4946289
35.198,133.6563,0.4951172
35.214,133.8906,0.4970703
35.22,134.1563,0.4963379
35.227,134.25,0.4946289
35.233,134.375,0.4929199
35.239,134.5937,0.4914551
35.246,134.5469,0.4902344
35.252,133.8437,0.4897461
35.259,132.8125,0.4897461
35.265,131.7344,0.4904785
35.272,131.4375,0.4914551
35.278,132.0469,0.4919434
35.284,132.9531,0.4919434
35.291,133.3281,0.4909668
35.297,133.1406,0.4887695
35.304,132.5938,0.4863281
35.31,132.1719,0.4833984
35.317,132.3437,0.4816895
35.323,132.8125,0.4812012
35.329,132.9219,0.4816895
35.336,133.0156,0.4831543
35.345,133.8594,0.486084
35.352,134.7812,0.4890137
35.359,135.7344,0.4924316
35.365,135.2656,0.4953613
35.372,133.9531,0.496582
35.378,132.75,0.4963379
35.384,132.5469,0.4951172
35.391,132.5312,0.4934082
35.397,132.4687,0.4912109
35.404,132.125,0.4890137
35.41,132.0625,0.4870605
35.416,132.9844,0.4873047
35.423,133.9844,0.4892578
35.429,134.6406,0.4914551
35.436,134.6094,0.4938965
35.442,134.3594,0.4953613
35.449,133.6875,0.4968262
35.455,133.1563,0.4973145
35.462,133.25,0.4973145
35.468,133.4844,0.4963379
35.474,132.8906,0.4951172
35.481,132.0469,0.4931641
35.487,131.9531,0.4914551
35.494,132.4062,0.4904785
35.5,133.4062,0.4899902
35.507,134.25,0.4902344
35.513,134.1406,0.4907227
35.519,133.5625,0.4909668
35.526,132.7344,0.4907227
35.532,132.2812,0.4904785
35.539,131.8906,0.489502
35.545,131.6406,0.4880371
35.552,131.5313,0.4863281
35.558,131.7344,0.4846191
35.564,132.4219,0.4838867
35.571,133.5469,0.4846191
35.577,134.1094,0.4863281
35.584,133.7969,0.4890137
35.59,133.6406,0.4912109
35.597,134.2812,0.4926758
35.654,131.875,0.4907227
35.66,131.625,0.4931641
35.667,132.2969,0.4951172
35.673,133.2031,0.4963379
35.68,133.5156,0.4968262
35.686,132.8594,0.496582
35.693,131.625,0.4953613
35.699,130.9844,0.4934082
35.706,131.0938,0.4909668
35.712,131.8594,0.4892578
35.718,131.875,0.4882813
35.725,131.2187,0.4880371
35.731,130.8281,0.4885254
35.738,131.3906,0.4897461
35.744,132.2969,0.4912109
35.751,132.8125,0.4921875
35.757,133.1719,0.4926758
35.763,133.1406,0.4931641
35.77,132.9375,0.4929199
35.776,132.6719,0.4916992
35.784,132.0781,0.4904785
35.79,131.9062,0.4892578
35.796,132.0,0.4882813
35.803,131.8281,0.4875488
35.809,131.7031,0.4873047
35.816,135.9531,0.4870605
35.822,132.4062,0.4875488
35.829,132.9375,0.4887695
35.845,133.4062,0.4914551
35.851,132.8125,0.4912109
35.857,132.25,0.4907227
35.864,132.4687,0.4907227
35.87,132.5781,0.4912109
35.877,132.4687,0.4916992
35.883,132.8125,0.4926758
35.89,133.4219,0.4931641
35.896,134.2969,0.4934082
35.903,134.6875,0.4936523
35.909,134.375,0.4936523
35.918,132.9844,0.4934082
35.925,132.4844,0.4926758
35.932,132.9687,0.4914551
35.938,133.1563,0.4904785
35.945,132.8906,0.4899902
35.951,132.5156,0.4902344
35.957,131.875,0.4907227
35.964,131.3437,0.4912109
35.97,131.3125,0.4919434
35.977,132.1563,0.4919434
35.983,133.375,0.4916992
35.99,133.9375,0.4907227
35.996,133.7656,0.4899902
36.002,132.6563,0.489502
36.009,130.8281,0.489502
36.015,129.7344,0.4890137
36.022,130.0156,0.4885254
36.028,132.0469,0.4875488
36.035,134.4687,0.4875488
36.041,135.6562,0.4882813
36.048,135.5156,0.489502
36.054,134.4219,0.4912109
36.06,133.2812,0.4919434
36.067,132.7656,0.4919434
36.073,132.8281,0.4916992
36.08,133.0781,0.4907227
36.086,133.2656,0.4904785
36.092,133.5469,0.4904785
36.099,133.6719,0.4909668
36.105,133.0938,0.4914551
36.112,132.5469,0.4921875
36.118,132.3594,0.4929199
36.125,132.3437,0.4938965
36.131,132.1094,0.4943848
36.138,131.75,0.4938965
36.144,131.7656,0.4924316
36.15,132.5781,0.4909668
36.157,133.5938,0.4902344
36.163,133.9375,0.4907227
36.17,133.2812,0.4912109
36.179,132.8437,0.4912109
36.186,133.0938,0.4904785
36.192,133.4687,0.4902344
36.199,134.2344,0.4904785
36.205,134.5937,0.4912109
36.212,134.4062,0.4916992
36.218,134.0469,0.4914551
36.225,133.7656,0.4907227
36.231,134.0781,0.4899902
36.238,134.4844,0.4890137
36.244,134.7656,0.4885254
36.25,134.4531,0.4887695
36.257,133.5625,0.489502
36.263,132.9219,0.4897461
36.27,132.3437,0.4897461
36.276,132.1094,0.4897461
36.283,131.7187,0.4902344
36.289,131.3906,0.4912109
36.295,130.8437,0.4921875
36.302,130.5469,0.4929199
36.308,131.0156,0.4929199
36.315,132.1875,0.4924316
36.321,133.4844,0.4924316
36.328,134.6094,0.4924316
36.334,135.125,0.4929199
36.34,135.2969,0.4936523
36.347,135.2813,0.4941406
36.353,134.9375,0.4941406
36.36,134.25,0.4936523
36.368,132.7656,0.4921875
36.374,132.0938,0.4914551
36.381,132.0313,0.4909668
36.387,132.5938,0.4902344
36.394,133.25,0.4897461
36.4,133.6875,0.4892578
36.406,133.5781,0.489502
36.413,133.0469,0.4890137
36.429,132.6875,0.4880371
36.435,132.9687,0.4885254
36.442,133.1094,0.4897461
36.451,132.7187,0.4916992
36.458,132.5156,0.4924316
36.465,132.5312,0.4921875
36.471,132.9062,0.4914551
36.477,133.2656,0.4904785
36.484,133.7969,0.4899902
36.49,134.0781,0.489502
36.497,134.1094,0.4897461
36.503,134.1094,0.4902344
36.51,134.0312,0.4904785
36.516,134.3906,0.4912109
36.522,134.875,0.4912109
36.529,134.9062,0.4907227
36.535,134.2031,0.4907227
36.542,133.375,0.4909668
36.548,132.7187,0.4916992
36.555,131.9062,0.4916992
36.561,131.5781,0.4916992
36.567,132.0156,0.4912109
36.574,132.5156,0.4909668
36.58,133.1563,0.4914551
36.587,133.1719,0.4919434
36.594,132.375,0.4924316
36.6,131.8125,0.4926758
36.607,131.9844,0.4931641
36.614,132.4375,0.4934082
36.62,132.4687,0.4926758
36.627,132.3437,0.4912109
36.633,132.0313,0.489502
